DIP:173E	DIP:435N		SWP:Q16594	PIR:I39141	GI:2136305	DIP:493N			PIR:JC4245	GI:1363982
DIP:174E	DIP:496N		SWP:Q16514	PIR:JC4676	GI:2135937	DIP:493N			PIR:JC4245	GI:1363982
DIP:175E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:493N			PIR:JC4245	GI:1363982
DIP:176E	DIP:717N		SWP:P29083	PIR:S29319	GI:478787	DIP:493N			PIR:JC4245	GI:1363982
DIP:177E	DIP:677N		SWP:P35269	PIR:S20248	GI:107933	DIP:493N			PIR:JC4245	GI:1363982
DIP:178E	DIP:773N			PIR:S41673	GI:1085395	DIP:435N		SWP:Q16594	PIR:I39141	GI:2136305
DIP:179E	DIP:1077N		SWP:Q00403	PIR:TWHU2B	GI:2144953	DIP:435N		SWP:Q16594	PIR:I39141	GI:2136305
DIP:180E	DIP:240N		SWP:Q00028	PIR:A49285	GI:1360760	DIP:435N		SWP:Q16594	PIR:I39141	GI:2136305
DIP:181E	DIP:269N			PIR:A55384	GI:2136304	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666
DIP:182E	DIP:147N			PIR:A40262	GI:2136308	DIP:429N			PIR:I38904	GI:2136248
DIP:183E	DIP:36N		SWP:P08047	PIR:A29635	GI:88887	DIP:429N			PIR:I38904	GI:2136248
DIP:184E	DIP:150N			PIR:A40350	GI:88893	DIP:429N			PIR:I38904	GI:2136248
DIP:185E	DIP:654N		SWP:P22415	PIR:S13525	GI:108022	DIP:429N			PIR:I38904	GI:2136248
DIP:186E	DIP:394N			PIR:G02312		DIP:429N			PIR:I38904	GI:2136248
DIP:187E	DIP:748N			PIR:S35534	GI:479854	DIP:429N			PIR:I38904	GI:2136248
DIP:188E	DIP:36N		SWP:P08047	PIR:A29635	GI:88887	DIP:1077N		SWP:Q00403	PIR:TWHU2B	GI:2144953
DIP:189E	DIP:150N			PIR:A40350	GI:88893	DIP:1077N		SWP:Q00403	PIR:TWHU2B	GI:2144953
DIP:190E	DIP:240N		SWP:Q00028	PIR:A49285	GI:1360760	DIP:1077N		SWP:Q00403	PIR:TWHU2B	GI:2144953
DIP:191E	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864	DIP:147N			PIR:A40262	GI:2136308
DIP:192E	DIP:677N		SWP:P35269	PIR:S20248	GI:107933	DIP:49N		SWP:P11831	PIR:A31637	GI:88888
DIP:193E	DIP:239N		SWP:Q27272	PIR:A49067	GI:1079142	DIP:368N		SWP:P04637	PIR:DNHU53	GI:8400738
DIP:194E	DIP:435N		SWP:Q16594	PIR:I39141	GI:2136305	DIP:368N		SWP:P04637	PIR:DNHU53	GI:8400738
DIP:195E	DIP:773N			PIR:S41673	GI:1085395	DIP:368N		SWP:P04637	PIR:DNHU53	GI:8400738
DIP:196E	DIP:237N		SWP:P47825	PIR:A48184	GI:477148	DIP:36N		SWP:P08047	PIR:A29635	GI:88887
DIP:198E	DIP:36N		SWP:P08047	PIR:A29635	GI:88887	DIP:150N			PIR:A40350	GI:88893
DIP:199E	DIP:772N			PIR:S41672	GI:1085161	DIP:368N		SWP:P04637	PIR:DNHU53	GI:8400738
DIP:200E	DIP:652N		SWP:P18846	PIR:S12560	GI:107970	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:201E	DIP:632N		SWP:P15336	PIR:S05380	GI:87016	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:202E	DIP:344N			PIR:C34223	GI:88875	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:203E	DIP:270N			PIR:A55480	GI:1082266	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:204E	DIP:654N		SWP:P22415	PIR:S13525	GI:108022	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:205E	DIP:36N		SWP:P08047	PIR:A29635	GI:88887	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:206E	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:210E	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864	DIP:185N		SWP:P32519	PIR:A43361	GI:280779
DIP:211E	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864	DIP:1090N		SWP:P03129	PIR:W7WLHS	GI:73497
DIP:212E	DIP:1091N		SWP:P03130	PIR:W7WLRB	GI:73516	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:213E	DIP:463N		SWP:P29374	PIR:I58383	GI:2136103	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:214E	DIP:472N		SWP:P29375	PIR:I78879	GI:2136106	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:215E	DIP:428N		SWP:Q13029	PIR:I38902	GI:11384886	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:216E	DIP:473N			PIR:I84499	GI:2144110	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
